image_id,PredictionString
002a34c58c5b758217ed1f584ccbcfe9,14 0.8222221732139587 0 0 1 1 3 0.035264798005421955 833 1257 1908 1614 0 0.019498666127522785 1175 656 1430 928 11 0.01164280076821645 1353 291 1694 383 5 0.008119030793507894 449 937 941 1489 14 0.8222221732139587 0 0 1 1 3 0.035264798005421955 833 1257 1908 1614 0 0.019498666127522785 1175 656 1430 928 11 0.01164280076821645 1353 291 1694 383 5 0.008119030793507894 449 937 941 1489
004f33259ee4aef671c2b95d54e4be68,14 0.36444443464279175 0 0 1 1 0 0.06968315442403157 1263 586 1529 883 10 0.022656266666666668 1915 2783 2517 3004 3 0.017849423487981162 1015 1465 1920 1775 4 0.010064 1954 2102 2227 2570 14 0.36444443464279175 0 0 1 1 0 0.06968315442403157 1263 586 1529 883 10 0.022656266666666668 1915 2783 2517 3004 3 0.017849423487981162 1015 1465 1920 1775 4 0.010064 1954 2102 2227 2570
008bdde2af2462e86fd373a445d0f4cd,0 0.553907036781311 1429 822 1735 1188 3 0.46406853199005127 1094 1418 1935 1794 2 0.04635659605264664 1614 872 1682 968 4 0.025390622222222225 940 563 1174 833 11 0.016870051622390747 1706 469 1898 571 0 0.553907036781311 1429 822 1735 1188 3 0.46406853199005127 1094 1418 1935 1794 2 0.04635659605264664 1614 872 1682 968 4 0.025390622222222225 940 563 1174 833 11 0.016870051622390747 1706 469 1898 571
009bc039326338823ca3aa84381f17f1,14 0.6133333444595337 0 0 1 1 3 0.061631953716278075 672 1050 1551 1329 0 0.05162760019302368 987 474 1211 741 5 0.028035483757654824 232 353 783 1269 7 0.02306927045186361 341 916 730 1191 5 0.014314791560173035 1316 699 1754 1339 7 0.010381395618120829 1551 1049 1760 1349 14 0.6133333444595337 0 0 1 1 3 0.061631953716278075 672 1050 1551 1329 0 0.05162760019302368 987 474 1211 741 5 0.028035483757654824 232 353 783 1269 7 0.02306927045186361 341 916 730 1191 5 0.014314791560173035 1316 699 1754 1339 7 0.010381395618120829 1551 1049 1760 1349
00a2145de1886cb9eb88869c85d74080,3 0.497604638338089 779 1289 1864 1646 0 0.3458825647830963 1119 710 1352 938 13 0.06594429910182953 540 1292 771 1403 11 0.03789424151182175 1479 389 1612 507 2 0.034670643508434296 1305 758 1346 833 11 0.021404016762971878 597 370 746 470 3 0.497604638338089 779 1289 1864 1646 0 0.3458825647830963 1119 710 1352 938 13 0.06594429910182953 540 1292 771 1403 11 0.03789424151182175 1479 389 1612 507 2 0.034670643508434296 1305 758 1346 833 11 0.021404016762971878 597 370 746 470
00b7e6bfa4dc1fe9ddd0ce74743e38c2,3 0.5422572493553162 1110 1447 2081 1967 0 0.39316076040267944 1272 831 1668 1170 8 0.1251770406961441 1121 569 1404 1047 5 0.0938306674361229 696 768 1216 1896 7 0.07661512494087219 1138 506 1385 1043 7 0.07179559022188187 783 1464 1156 1852 0 0.06391057968139649 1375 850 1640 1097 5 0.039130453020334244 777 1461 1134 1830 9 0.03173284530639649 1162 458 1526 1228 2 0.027559997513890266 1330 835 1664 1141 0 0.027000000000000003 1126 674 1398 1203 4 0.02532551111111111 765 1500 1146 1881 2 0.025148136541247368 1528 940 1648 1082 5 0.016237201169133186 826 915 999 1053 8 0.015333333333333332 1235 519 1506 823 7 0.011615003645420074 830 915 990 1052 0 0.011166666666666667 1260 825 1709 1642 8 0.010422101616859436 1500 1114 1672 1296 1 0.010166666666666666 834 1453 1145 1798 5 0.0074298962950706485 1670 850 2173 1845 1 0.00634412 1119 536 1365 1277 3 0.5422572493553162 1110 1447 2081 1967 0 0.45707133412361145 1286 834 1664 1159 8 0.1251770406961441 1121 569 1404 1047 5 0.0938306674361229 696 768 1216 1896 7 0.07661512494087219 1138 506 1385 1043 7 0.07179559022188187 783 1464 1156 1852 5 0.039130453020334244 777 1461 1134 1830 9 0.03173284530639649 1162 458 1526 1228 2 0.027559997513890266 1330 835 1664 1141 0 0.027000000000000003 1126 674 1398 1203 4 0.02532551111111111 765 1500 1146 1881 2 0.025148136541247368 1528 940 1648 1082 5 0.016237201169133186 826 915 999 1053 8 0.015333333333333332 1235 519 1506 823 7 0.011615003645420074 830 915 990 1052 0 0.011166666666666667 1260 825 1709 1642 8 0.010422101616859436 1500 1114 1672 1296 1 0.010166666666666666 834 1453 1145 1798 5 0.0074298962950706485 1670 850 2173 1845 1 0.00634412 1119 536 1365 1277
011295e0bcdc7636569ab73bfdcc4450,14 0.8666666746139526 0 0 1 1 11 0.018739155928293862 666 485 919 557 11 0.016693776845932005 1291 521 1541 588 14 0.8666666746139526 0 0 1 1 11 0.018739155928293862 666 485 919 557 11 0.016693776845932005 1291 521 1541 588
013c169f9dad6f1f6485da961b9f7bf2,0 0.10643722862005234 1162 703 1419 989 6 0.05463177710771561 606 575 891 1045 7 0.04449298232793808 569 491 927 1059 9 0.043409571051597595 337 918 507 1136 13 0.03273164853453636 556 555 920 1079 5 0.032466666666666665 1196 325 1972 2149 13 0.015071630477905273 365 989 478 1110 6 0.0147 508 466 970 1142 8 0.012833333333333334 572 470 941 1057 4 0.0124 459 397 990 1134 7 0.010217959682146708 624 607 770 943 0 0.10643722862005234 1162 703 1419 989 6 0.05463177710771561 606 575 891 1045 7 0.04449298232793808 569 491 927 1059 9 0.043409571051597595 337 918 507 1136 13 0.03273164853453636 556 555 920 1079 5 0.032466666666666665 1196 325 1972 2149 13 0.015071630477905273 365 989 478 1110 6 0.0147 508 466 970 1142 8 0.012833333333333334 572 470 941 1057 4 0.0124 459 397 990 1134 7 0.010217959682146708 624 607 770 943
01431a2618c0ace741e4e270a37e20b9,3 0.5599309206008911 1058 1448 2054 1780 0 0.3948894739151001 1380 814 1648 1106 14 0.04444444444444444 0 0 1 1 7 0.011300671100616454 619 1363 1108 1698 3 0.5599309206008911 1058 1448 2054 1780 0 0.3948894739151001 1380 814 1648 1106 14 0.04444444444444444 0 0 1 1 7 0.011300671100616454 619 1363 1108 1698
0168eb925aa6f28a78b16134792f5d0e,14 0.8222221732139587 0 0 1 1 0 0.025119378169377645 1320 583 1516 811 14 0.8222221732139587 0 0 1 1 0 0.025119378169377645 1320 583 1516 811
