image_id,PredictionString
002a34c58c5b758217ed1f584ccbcfe9,14 1.0 0 0 1 1
004f33259ee4aef671c2b95d54e4be68,14 0.800000011920929 0 0 1 1 8 0.0027756199706345797 1973 2513 2200 2721 11 0.00128555 1691 340 1861 485
008bdde2af2462e86fd373a445d0f4cd,0 0.8214094042778015 1433 825 1733 1187 3 0.7546414136886597 1096 1419 1933 1793 2 0.08130814880132675 1616 873 1679 960 11 0.04217512905597687 1706 469 1899 571 13 0.019802220165729523 2006 1412 2107 1454 13 0.015623140148818493 881 661 1012 714 2 0.0120605 1487 847 1717 1083 7 0.005551420152187347 1181 525 1323 1016 13 0.0041290300000000005 972 667 1105 816 11 0.00317078 1550 467 1858 543 11 0.0018554700000000001 1942 638 2054 768
009bc039326338823ca3aa84381f17f1,14 0.7000000476837158 0 0 1 1 9 0.003218769794330001 1945 1188 1967 1216 5 0.0011123700000000001 206 679 744 1274
00a2145de1886cb9eb88869c85d74080,3 0.7850948572158813 780 1291 1866 1644 0 0.635368824005127 1120 710 1352 936 13 0.16486074030399323 540 1292 771 1403 11 0.09473560005426407 1479 389 1612 507 2 0.0669858455657959 1307 759 1344 834 11 0.053510040044784546 597 370 746 470 11 0.016743090003728867 1273 375 1511 432 11 0.01423129066824913 685 358 957 441 2 0.006318289786577225 1236 732 1344 883 13 0.00590295996516943 823 525 868 678 7 0.00255127 772 336 980 473 9 0.0011006800000000001 2061 421 2136 964
00b7e6bfa4dc1fe9ddd0ce74743e38c2,3 0.6206574440002441 1098 1423 2093 1970 0 0.5519852638244629 1230 827 1676 1186 7 0.19153782725334167 1138 506 1385 1043 8 0.1781926155090332 1115 572 1417 1055 7 0.12827710807323456 782 1469 1159 1854 5 0.09389221668243408 692 750 1189 1888 2 0.06287034600973129 1528 940 1648 1082 5 0.042576126754283905 760 1447 1147 1846 5 0.04059299826622009 826 915 999 1053 7 0.03694288805127144 829 916 987 1051 5 0.033241480588912964 1661 846 2167 1821 2 0.029980210587382317 1334 830 1666 1136 9 0.023291870951652527 1127 549 1359 1132 13 0.02182598039507866 773 1396 983 1509 11 0.020505208522081375 1466 549 1782 649 1 0.017047429457306862 1118 535 1364 1276 8 0.015459560789167881 834 923 983 1046 5 0.013772129081189632 756 1337 1029 1565 7 0.012355360202491283 1407 524 1764 824 8 0.011022899999999999 1022 1623 1189 1799 1 0.008691 782 1441 1169 1827 7 0.00823826 1925 1632 2235 1957 8 0.007952879999999999 823 1503 1187 1842 7 0.0077125499956309795 1029 452 1347 696 8 0.007070019841194153 1458 1112 1684 1309 8 0.00548096 1274 469 1649 782 0 0.004790370352566242 1408 1048 1690 1346 0 0.00353939 1110 668 1485 1453 8 0.0030911900103092194 2102 2339 2351 2635 7 0.00257983 1638 680 1898 910 7 0.00250626 1131 724 1295 1178 4 0.0024243700318038464 794 1436 1212 1844 9 0.0021824000868946314 1207 631 1637 2061 0 0.00178261 1359 753 1836 2019 11 0.0014633200000000002 2297 756 2953 1081 11 0.00132446 978 439 1339 636 13 0.00123161 727 1254 1069 1661 7 0.00106041 1444 568 1679 659
011295e0bcdc7636569ab73bfdcc4450,14 1.0 0 0 1 1
013c169f9dad6f1f6485da961b9f7bf2,0 0.12302673608064651 1161 703 1420 991 7 0.07381579279899597 577 517 912 1040 6 0.06294050067663193 606 572 928 1082 13 0.037270449101924896 614 643 923 1126 9 0.032237909734249115 345 950 482 1125 9 0.01073 1827 861 1938 967 13 0.00997878983616829 351 1328 487 1381 13 0.008325889706611633 622 643 756 951 5 0.006543199997395277 294 576 963 1965 13 0.00606995 349 986 490 1138 7 0.005924229975789785 621 624 776 947 2 0.00512085 1745 1451 1946 1796 9 0.00413145 0 216 251 1158 11 0.003361159935593605 1274 335 1492 413 5 0.002735889982432127 1300 630 1951 2048 7 0.00195884 267 474 883 1172 11 0.0018792 737 366 982 529 0 0.0013317300000000002 5 296 146 612 8 0.00130629 356 1019 484 1116 7 0.0012857699999999999 0 258 219 1224 4 0.0011055000000000001 527 548 778 928
01431a2618c0ace741e4e270a37e20b9,3 0.8501594066619873 1061 1446 2053 1778 0 0.7234094142913818 1382 814 1647 1105 13 0.012060410343110561 1016 552 1085 694 13 0.0033477800000000003 783 880 922 1041 9 0.0017375700000000001 612 1387 1073 1718 0 0.0016068599999999999 1163 835 1604 1325 7 0.00120279 1883 1333 2176 1808 11 0.00111974 1528 484 1832 560
0168eb925aa6f28a78b16134792f5d0e,14 1.0 0 0 1 1
016bc723c3ceedb78e27ebfe7032498e,14 0.800000011920929 0 0 1 1 9 0.00187333 0 240 74 394 9 0.0018232 1577 1557 1727 1801 10 0.00179546 0 1341 66 1481 11 0.0015953100000000002 0 1341 64 1483 9 0.00123157 86 902 592 1251
0171021638f9272a34a41feb84ed47a0,14 1.0 0 0 1 1
019df578e38053e614d483f7fb347b26,14 0.8999999761581421 0 0 1 1 9 0.00118332 2557 1924 2730 2234
01ded16689539deb30d0981fafd18465,2 0.3108946979045868 177 406 823 936 13 0.26131996512413025 170 405 805 945 2 0.24710774421691895 1699 868 1803 952 13 0.2242899239063263 1395 455 1819 980 8 0.21360304951667786 1699 866 1800 954 2 0.21348780393600464 1320 394 1825 989 2 0.18434306979179382 226 1247 338 1355 13 0.06535284966230392 149 696 403 826 8 0.0626450777053833 1361 442 1806 985 2 0.05495082214474678 398 592 709 747 2 0.036636460572481155 450 596 508 647 8 0.03586379066109657 1525 580 1620 680 2 0.028901660814881325 1526 579 1623 680 2 0.028817880898714066 525 454 610 536 8 0.0170427393168211 184 400 811 926 8 0.015950730070471764 453 598 507 648 8 0.015934999999999998 223 1242 343 1353 8 0.014285899698734283 1453 530 1675 720 8 0.013502799905836582 1218 335 1916 1815 8 0.01081584021449089 1551 917 1613 977 8 0.010588079690933228 533 456 609 540 2 0.007404880598187447 1454 526 1705 739 13 0.006740190088748932 1500 562 1766 733 13 0.00638274010270834 411 580 783 775 13 0.005502460058778524 1279 322 1708 704 2 0.005459589883685112 668 1222 838 1487 8 0.005035700276494026 1484 433 1521 472 2 0.00501065 1291 335 1661 675 2 0.0049408 1509 587 1793 897 2 0.004843439906835556 630 637 712 696 8 0.004744209814816713 200 885 838 1755 2 0.0043029701337218285 1315 355 1561 506 11 0.00379944 1449 180 1759 330 8 0.00364671996794641 632 639 715 696 13 0.0032406901009380817 150 700 250 763 13 0.002807050012052059 216 1250 336 1359 13 0.0019744899999999998 1308 362 1543 505 8 0.00189972 1356 394 1479 481 2 0.00177765 494 330 725 567 2 0.00154011 443 318 754 762 8 0.00132599 1604 771 1833 1045 13 0.0012520699999999999 1553 726 1834 974 13 0.0012352 598 1198 865 1550 2 0.00120468 212 616 572 838 8 0.00119297 275 678 619 918 2 0.0011734 212 1124 831 1642 8 0.00110626 600 1200 860 1553 9 0.00109943 1149 1065 1229 1163 11 0.00108337 1280 296 1854 823 8 0.00103448 379 1321 412 1353 2 0.00102983 852 532 939 631 8 0.00101337 1583 1104 1642 1161
01eb30a37b6f5fed8a8d3ab2d1c0a7d6,3 0.689873993396759 684 1118 1868 1668 2 0.4444481134414673 360 429 658 693 2 0.4412100911140442 1072 491 1395 828 0 0.43708351254463196 872 467 1410 868 2 0.4171674847602844 1278 710 1382 809 5 0.22133854031562805 155 413 834 1494 5 0.1947501003742218 1246 270 1985 1632 7 0.1459513157606125 752 203 942 565 13 0.14288701117038727 187 871 392 993 13 0.12917298078536987 358 434 662 695 10 0.04892636835575104 1845 1467 2022 1675 5 0.04860210046172142 1681 1207 1984 1604 2 0.03962162882089615 1185 586 1339 762 8 0.037019118666648865 1354 233 1400 271 5 0.03496639057993889 271 1051 748 1421 2 0.03269079327583313 759 871 856 1000 2 0.03091903030872345 409 839 514 912 8 0.02983579970896244 355 437 662 700 9 0.016603609547019005 126 1367 854 1904 11 0.01616767980158329 1147 154 1435 317 9 0.015976419672369957 726 400 1369 1693 13 0.015820370987057686 1730 1264 1964 1557 2 0.015351871028542519 188 369 780 1272 11 0.015051690861582756 1845 1458 2021 1655 2 0.014898840337991714 205 657 553 1003 2 0.014758010394871235 1340 232 1452 333 13 0.01442348025739193 181 383 696 1000 2 0.013749251142144203 1734 1004 1778 1043 8 0.012783690355718136 1423 732 1548 848 7 0.011650510132312775 1817 1453 2014 1666 8 0.009934009984135628 760 208 955 589 9 0.00960502 384 439 669 664 8 0.009601780213415623 484 1199 527 1234 5 0.009460129775106907 170 702 525 1035 9 0.009129930287599564 760 212 940 536 5 0.009033750742673874 1555 961 1949 1531 5 0.008648259565234184 1233 219 1794 752 2 0.008596769534051418 231 1382 287 1431 2 0.008054429665207863 349 558 492 693 2 0.007742050103843212 1218 185 1467 375 8 0.007174709999999999 415 845 510 914 13 0.007105899974703789 180 754 475 1047 8 0.006649269722402096 1344 231 1452 329 11 0.0066372100263834 709 191 911 242 2 0.006429099943488836 946 670 992 710 5 0.00584399 266 410 715 828 8 0.005490160081535578 1417 513 1466 553 8 0.004985450301319361 1734 1004 1778 1040 9 0.004694260191172361 640 973 788 1134 10 0.00438965018838644 114 1418 296 1643 8 0.004102739971131086 461 868 501 903 10 0.0038055400000000005 1495 1365 2045 1725 9 0.0029938099905848503 191 887 416 1018 8 0.00288075 337 569 487 708 11 0.00244312 1460 202 1700 356 11 0.00207328 1743 1305 2014 1615 8 0.00188141 1382 631 1605 930 8 0.00186902 789 0 1006 235 11 0.00174265 124 1369 320 1611 9 0.0016220100000000001 0 281 192 599 2 0.00153866 750 177 1169 730 2 0.00148468 1256 612 1429 920 8 0.0014696499999999999 1250 429 1739 1132 5 0.00127585 733 183 940 633 11 0.00124664 384 202 673 406 13 0.00115452 1739 1330 1913 1415 2 0.00110843 169 817 335 982 5 0.00103731 644 970 791 1111 9 0.00100861 874 296 1117 556 5 0.0010032700000000001 636 345 1202 1652
